Period,City,Channel,Category,Segment,Manufacturer,Brand,Item Name,Pack_Size,Packaging,Unit_Price,Sales_Volume(KG_LTRS),Sales_Value
Sep-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,128.25,"56,532.8","27,025,518.1"
Sep-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,"13,830.3","5,776,766.2"
Sep-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,131.81,"14,494.9","7,033,313.6"
Sep-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,128.25,"18,804.5","8,836,202.8"
Sep-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,136.56,"123,460.1","61,929,392.5"
Sep-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,131.81,"52,831.5","25,550,184.4"
Sep-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,130.29,"8,674.8","4,032,394.2"
Sep-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,132.53,"245,912.3","120,968,902.5"
Sep-22,Abidjan,Boutique,PASTA,DRY PASTA,PAGANINI,PAGANINI,PAGANINI SPAGHETTI,200G,SACHET,114.00,"14,819.2","6,189,842.9"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,116.85,"26,539.5","11,591,733.7"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,128.25,"97,411.4","45,773,575.6"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"7,313.3","3,054,650.9"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,135.38,"39,063.3","19,215,741.2"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,124.69,"43,819.8","20,712,023.5"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"4,756.5","1,986,764.8"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"11,296.9","4,718,566.5"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,117.76,"44,355.0","19,524,062.3"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,285.00,"4,756.5","1,986,764.8"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,118.75,"47,684.7","20,705,814.9"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,117.56,"42,809.1","19,107,090.0"
Sep-22,Abidjan,Groceries,PASTA,DRY PASTA,MOULIN MODERNE,PASTA BOUBA,PASTA BOUBA,500G,SACHET,285.00,"8,419.3","3,516,646.2"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,119.70,"11,706.5","5,078,158.9"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"22,113.0","8,081,800.0"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,"1,147.3","479,244.2"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SACHET,200G,SACHET,114.00,"2,120.4","885,654.3"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"22,065.0","9,216,340.3"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,142.50,"10,071.8","5,258,572.6"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,128.25,"31,143.0","14,564,862.1"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,131.10,"107,940.1","51,561,687.7"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,130.29,"95,482.8","45,542,006.0"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,133.00,"165,057.6","81,625,500.6"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,99.75,"2,564.1","937,142.2"
Sep-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,500G,SACHET,285.00,"2,331.0","973,654.2"
Sep-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,142.50,"3,376.2","1,762,754.7"
Sep-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,251.50","9,580.0","3,481,440.5"
Sep-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,133.00,"3,713.9","1,868,520.0"
Sep-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,142.50,"8,693.9","4,539,093.3"
Sep-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,137.75,"13,673.6","7,064,239.3"
Sep-22,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,0.0,0.0
Sep-22,Bouake,Boutique,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,114.00,"3,288.6","1,373,595.8"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,AVOS GROUP,GOUSTA,GOUSTA SPAGHETTI ALTA,200G,SACHET,114.00,"2,124.6","887,423.0"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,135.38,393.3,"205,296.1"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,128.25,"1,557.1","768,628.8"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,133.00,"3,586.0","1,841,095.8"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,251.50","3,570.3","1,290,902.1"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,137.16,"6,338.5","3,306,089.1"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,137.50",714.1,"246,355.4"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,142.50,"3,995.0","2,085,808.8"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,143.60,"8,745.0","4,556,753.2"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,589.8,"246,355.4"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"3,617.7","1,511,106.4"
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA SPAGHETTI,500G,SACHET,285.00,0.0,0.0
Sep-22,Bouake,Groceries,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,745.0,"311,193.5"
Sep-22,Bouake,Open_Market,PASTA,DRY PASTA,AVOS GROUP,GOUSTA,GOUSTA SPAGHETTI ALTA,200G,SACHET,114.00,"3,135.9","1,309,867.7"
Sep-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"1,594.2","665,871.7"
Sep-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,142.50,"2,657.0","1,387,232.7"
Sep-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,123.50,"7,173.8","3,273,869.1"
Sep-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,142.50,"4,517.0","2,358,295.5"
Sep-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,142.50,"7,971.1","4,161,698.0"
Sep-22,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"9,710.9","4,056,157.4"
Sep-22,Bouake,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,114.00,0.0,0.0
Sep-22,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,0.0,0.0
Oct-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,128.25,"56,532.8","27,090,873.7"
Oct-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,"13,308.2","5,558,663.8"
Oct-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,131.81,"6,761.2","3,203,814.4"
Oct-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,128.25,"13,382.4","6,288,337.8"
Oct-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,136.56,"127,294.9","64,159,061.1"
Oct-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,133.59,"59,824.1","28,089,369.6"
Oct-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,133.59,"22,148.4","10,731,317.5"
Oct-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,132.53,"208,148.1","102,380,859.0"
Oct-22,Abidjan,Boutique,PASTA,DRY PASTA,PAGANINI,PAGANINI,PAGANINI SPAGHETTI,200G,SACHET,114.00,"14,819.2","6,189,842.9"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,116.85,"29,638.5","12,990,598.7"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,128.25,"97,411.4","45,773,575.6"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"9,563.1","3,994,378.0"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,135.38,"31,352.4","15,503,495.6"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,124.69,"56,349.3","26,330,029.7"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"6,052.6","2,528,087.3"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"3,631.6","1,516,852.4"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,117.76,"38,191.6","16,941,092.5"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,285.00,0.0,0.0
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,118.75,"50,841.6","21,924,837.5"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,117.56,"49,873.0","22,237,688.3"
Oct-22,Abidjan,Groceries,PASTA,DRY PASTA,MOULIN MODERNE,PASTA BOUBA,PASTA BOUBA,500G,SACHET,285.00,"9,991.6","4,173,399.3"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,119.70,"11,706.5","5,060,914.0"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"19,222.0","7,025,246.6"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,128.25,"4,038.2","1,927,093.4"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SACHET,200G,SACHET,114.00,"2,871.4","1,199,351.5"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"18,843.6","7,870,744.5"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,142.50,"9,451.5","4,934,831.9"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,128.25,"35,713.0","16,341,164.9"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,131.10,"104,985.6","49,373,305.4"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,130.29,"101,037.7","47,524,305.1"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,133.00,"160,977.8","80,062,962.5"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,99.75,"3,142.3","1,148,442.8"
Oct-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,500G,SACHET,285.00,"2,618.6","1,093,755.0"
Oct-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,142.50,"11,330.4","5,915,745.1"
Oct-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,251.50","11,252.6","4,089,258.8"
Oct-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,142.50,"5,877.7","3,068,792.8"
Oct-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,142.50,"8,922.6","4,658,649.3"
Oct-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,142.50,"13,879.9","7,246,787.8"
Oct-22,Bouake,Boutique,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,114.00,0.0,0.0
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,AVOS GROUP,GOUSTA,GOUSTA SPAGHETTI ALTA,200G,SACHET,114.00,"2,042.4","853,087.4"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,"5,062.4","2,114,503.2"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,142.50,758.0,"395,734.0"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,135.38,791.6,"404,528.1"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,133.00,"3,368.7","1,742,988.5"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,337.00","3,058.8","1,167,855.1"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,140.46,"5,440.5","2,819,385.0"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,223.00",382.3,"137,187.8"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,142.50,"3,385.4","1,767,611.9"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,144.69,"5,844.5","3,083,207.7"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,421.0,"175,881.8"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"3,617.7","1,511,106.4"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI SPAGHETTI,500G,SACHET,484.50,242.0,"171,796.3"
Oct-22,Bouake,Groceries,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,668.2,"279,055.7"
Oct-22,Bouake,Open_Market,PASTA,DRY PASTA,AVOS GROUP,GOUSTA,GOUSTA SPAGHETTI ALTA,200G,SACHET,114.00,"3,135.9","1,309,867.7"
Oct-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,128.25,"2,492.6","1,098,948.4"
Oct-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,142.50,461.6,"240,997.5"
Oct-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,142.50,"7,385.2","3,855,959.5"
Oct-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,142.50,"6,093.0","3,181,166.6"
Oct-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,142.50,"9,139.2","4,771,749.8"
Oct-22,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"9,710.9","4,056,157.4"
Oct-22,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,"1,709.1","713,832.0"
Nov-22,Abidjan,Boutique,PASTA,DRY PASTA,AVOS GROUP,GOUSTA,GOUSTA SPAGHETTI ALTA,200G,SACHET,114.00,"6,773.0","2,829,016.1"
Nov-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,130.63,"56,533.0","27,055,071.4"
Nov-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,"14,818.2","6,189,392.4"
Nov-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,131.81,"7,700.7","3,703,319.3"
Nov-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,128.25,"16,317.2","7,667,435.8"
Nov-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,136.56,"125,375.9","63,319,371.3"
Nov-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,133.59,"52,989.3","25,327,748.5"
Nov-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,133.59,"12,654.4","6,170,025.6"
Nov-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,132.53,"206,462.1","101,962,987.0"
Nov-22,Abidjan,Boutique,PASTA,DRY PASTA,PAGANINI,PAGANINI,PAGANINI SPAGHETTI,200G,SACHET,114.00,"14,819.2","6,189,842.9"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,116.85,"24,249.7","11,197,546.8"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,128.25,"97,411.4","45,773,575.6"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"6,744.5","2,817,097.5"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,135.38,"29,440.3","14,605,309.0"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,124.69,"50,797.7","23,950,918.2"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"5,352.9","2,235,791.7"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"3,211.7","1,341,475.0"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,116.85,"39,931.7","17,469,917.1"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,285.00,0.0,0.0
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,118.75,"55,829.3","23,928,560.3"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,117.56,"40,359.9","18,188,165.2"
Nov-22,Abidjan,Groceries,PASTA,DRY PASTA,MOULIN MODERNE,PASTA BOUBA,PASTA BOUBA,500G,SACHET,285.00,"8,533.9","3,564,528.8"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,119.70,"11,185.2","4,779,634.7"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"18,043.5","6,594,475.2"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,128.25,"5,216.9","2,498,527.9"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SACHET,200G,SACHET,114.00,"3,836.8","1,602,629.0"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"15,658.8","6,540,458.8"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,142.50,"9,540.4","4,981,144.1"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,128.25,"46,094.7","21,397,262.4"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,131.10,"104,477.9","49,140,069.3"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,130.29,"95,404.3","45,452,939.8"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,133.00,"158,868.4","78,666,883.8"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,99.75,874.1,"319,480.3"
Nov-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,500G,SACHET,285.00,"4,443.5","1,856,028.4"
Nov-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,142.50,"1,397.6","729,722.8"
Nov-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,394.00","9,331.3","3,605,688.9"
Nov-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,142.50,"7,645.9","3,992,012.7"
Nov-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,142.50,"13,154.3","6,867,978.8"
Nov-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,142.50,"12,907.8","6,739,204.2"
Nov-22,Bouake,Boutique,PASTA,DRY PASTA,OBA MAKARNA,OBA MAKARNA,OBA MAKARNA SPAGHETTI,200G,SACHET,114.00,"16,196.2","6,764,959.2"
